ISIN;Ticker;Name;Sektor;Industrie;Land;Datum;Währung;Schlusskurs;Gesamteindruck;Marktkapitalisierung (in Milliarden USD);Zielpreis;Performance dieses Jahr;Sensitivität;Gewinnrevisionen;Potenzial;Mittelfristige Technische Trend;4 Wochen (Relative) Performance;Vergleichsindex;KGV;Langfristiges Wachstum;Eigenkapitalrendite;Operative Gewinnmarge;Eigenmittel;Buchwert zu Preis;Anzahl Sterne;Gesamteindruck Marktumfeld;Umsatz  (in Mio);Reingewinn (in Mio);Reingewinn;Current Ratio;Langfristiges Fremdkapital;Umsatz zu Aktien;Cash flow zu Umsatz;Erwartete Dividende
DE000A0LD6E6;GXI;GERRESHEIMER;Medizinische Geräte;Gesundheitswesen;Deutschland;14.05.2024;EUR;100.5;positive;3.66;122.71;0.0652;mittel;positiv;stark unterbewertet;positiv;-0.0224;STOXX600;13.4;0.1694;0.0803;0.1124;0.4145;0.4819;3;positiv;1990;116;0.0583;0.89;0.1888;0.5708;0.1501;0.0143
SE0000202624;GETIB;GETINGE AB;Medizinische Geräte;Gesundheitswesen;Schweden ;14.05.2024;SEK;217.1;neutral;5.35;245.55;-0.0321;mittel;positiv;leicht unterbewertet;negativ;0.0224;STOXX600;15.2;0.1525;0.08;0.1172;0.5475;0.5292;3;positiv;31827;2412;0.0758;1.26;0.09;0.5776;0.1415;0.023
FR0010533075;GET;GETLINK;Transportwesen;Industrie;Frankreich;14.05.2024;EUR;16.58;eher positive;9.75;17.41;0.0009;niedrig;negativ;fairer Preis;positiv;0.0448;STOXX600;28.6;0.1654;0.132;0.3707;0.2735;0.2755;3;positiv;1829;326;0.1782;3.18;0.5866;0.2026;NULL;0.0373
CH0010645932;GIVN;GIVAUDAN SA;Spezialitäten-Chemie;Chemie;Schweiz ;14.05.2024;CHF;4066;eher positive;41.72;4370.78;0.167;niedrig;positiv;leicht überbewertet;positiv;0.0058;STOXX600;30.3;0.1987;0.2236;0.1595;0.3588;0.1242;2;neutral;6915;893;0.1291;1.75;0.4011;0.6214;0.1806;0.0174
NO0010582521;GJF;GJENSIDIGE FORSIKRING;Universalversicherungen;Versicherungen;Norwegen;14.05.2024;NOK;185.2;positive;8.59;197.24;-0.0123;niedrig;positiv;stark unterbewertet;positiv;0.11;STOXX600;13.9;0.1535;0.1796;0.1451;0.1577;0.2454;4;positiv;39789;4132;0.1038;0.06;0.0383;0.2728;NULL;0.0514
IE0000669501;GLB;GLANBIA;Nahrungsmittel;Nahrungsmittel & Getränke;Irland;14.05.2024;EUR;18.16;positive;5.12;19.94;0.218;niedrig;negativ;leicht unterbewertet;positiv;-0.0013;STOXX600;12;0.0974;0.1665;0.0751;0.5406;0.4885;2;positiv;5018;322;0.0642;1.68;0.1629;1.4052;0.0915;0.0218
GB00BN7SWP63;GSK;GLAXOSMITHKLINE;Pharmaka;Gesundheitswesen;Grossbritannien ;14.05.2024;GBp;1810;positive;92.68;1927.65;0.2481;niedrig;positiv;stark unterbewertet;positiv;0.0688;STOXX600;9.3;0.0895;0.3692;0.2577;0.2262;0.2269;4;positiv;30328;4928;0.1625;0.88;0.2577;0.514;0.2564;0.0336
JE00B4T3BW64;GLEN;GLENCORE;Minen;Rohstoffe;Grossbritannien ;14.05.2024;GBp;492.5;eher positive;72.7;517.75;0.0432;niedrig;positiv;fairer Preis;positiv;-0.0069;STOXX600;11.1;0.0877;0.1007;0.0487;0.3518;0.5948;3;positiv;175361;3443;0.0196;1.22;0.1718;1.8047;0.0471;0.0245
IE00B00MZ448;GFTU;GRAFTON GROUP PLC;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Grossbritannien ;14.05.2024;GBp;957.8;positive;2.41;1097.61;0.0513;mittel;negativ;stark unterbewertet;positiv;-0.0466;STOXX600;11.4;0.0852;0.0898;0.0906;0.59;0.8822;2;positiv;2319;149;0.0643;2.46;0.2025;0.8264;0.1184;0.038
GB00B63QSB39;GRG;GREGGS PLC.;Restaurants & Bars;Reisen & Freizeit;Grossbritannien ;14.05.2024;GBp;2776;eher positive;3.6;3021.09;0.0669;niedrig;positiv;fairer Preis;positiv;0.0068;STOXX600;16.7;0.1338;0.2684;0.1007;0.4671;0.2011;4;neutral;1810;143;0.079;1.09;0.235;1.5923;0.1478;0.0257
ES0171996087;GRF;GRIFOLS SA;Biotechnologie;Gesundheitswesen;Spanien;14.05.2024;EUR;9.85;neutral;6.3;8.84;-0.3628;hoch;negativ;leicht unterbewertet;positiv;0.1161;STOXX600;7.8;0.316;0.0102;0.1156;0.2716;0.8931;3;positiv;6592;59;0.009;2.79;0.4297;0.3073;0.076;0
FR0011726835;GTT;GTT;Transportwesen;Industrie;Frankreich;14.05.2024;EUR;134.2;eher positive;5.35;151.14;0.1193;niedrig;negativ;stark unterbewertet;negativ;-0.0739;STOXX600;13.7;0.1654;0.5988;0.5443;0.5456;0.0759;1;positiv;428;201;0.4696;1.93;0.0097;0.6939;0.4956;0.0511
SE0000106270;HMB;H&M HENNES & MAURITZ AB;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Schweden ;14.05.2024;SEK;176.05;positive;25.94;198.97;-0.0032;mittel;positiv;stark unterbewertet;positiv;0.0592;STOXX600;15.8;0.1913;0.1842;0.0601;0.2621;0.1982;4;neutral;236035;8752;0.0371;1.19;0.3465;1.3021;0.1343;0.0411
GB00BMX86B70;HLN;HALEON;Pharmaka;Gesundheitswesen;Grossbritannien ;14.05.2024;GBP;328.9;eher positive;37.66;358.63;0.0225;niedrig;positiv;fairer Preis;positiv;-0.0139;STOXX600;15.5;0.1145;0.0632;0.2308;0.4876;0.5591;3;positiv;11302;1049;0.0928;1.04;0.2584;0.3319;0.1202;0.0201
GB0004052071;HLMA;HALMA;Verbraucherelektronik;Industrie;Grossbritannien ;14.05.2024;GBp;2332;neutral;10.98;2481.68;0.021;mittel;positiv;leicht überbewertet;positiv;0.0146;STOXX600;24.8;0.1641;0.1467;0.1751;0.5734;0.1899;3;positiv;1853;235;0.1268;2.62;0.2675;0.6645;0.1813;0.01
DE0008402215;HNR1;HANNOVER RUECK;Rückversicherungen;Versicherungen;Deutschland;14.05.2024;EUR;227;positive;30.63;257.09;0.0495;niedrig;positiv;stark unterbewertet;positiv;-0.0173;STOXX600;10.6;0.1055;0.1802;0.0902;0.1559;0.3883;3;positiv;22091;1825;0.0826;-3.3;0.0707;0.3401;NULL;0.0371
DE0006047004;HEI;HEIDELBERG MATERIALS;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Deutschland;14.05.2024;EUR;102.05;positive;19.94;109.31;0.2608;niedrig;positiv;stark unterbewertet;positiv;0.0209;STOXX600;7.5;0.0773;0.1119;0.1326;0.4743;1.17;4;positiv;21178;1929;0.0911;1.19;0.1777;0.5826;0.1494;0.032
NL0000009165;HEIA;HEINEKEN;Brauereien;Nahrungsmittel & Getränke;Holland;14.05.2024;EUR;93.96;positive;57.44;100.07;0.022;niedrig;positiv;leicht unterbewertet;positiv;0.0474;STOXX600;15.5;0.1315;0.1149;0.1338;0.3557;0.3858;4;positiv;30362;2304;0.0759;0.77;0.2491;0.5385;0.1484;0.0196
CH0466642201;HELN;HELVETIA HOLDING;Universalversicherungen;Versicherungen;Schweiz ;14.05.2024;CHF;125.6;eher positive;7.24;132.83;0.0837;niedrig;negativ;leicht unterbewertet;positiv;-0.0072;STOXX600;12.8;0.1701;0.0829;0.0515;0.0552;0.4586;2;positiv;10463;277;0.0265;0.07;0.0408;0.1729;0.0404;0.0545
DE0006048432;HEN;HENKEL PREFERENCE;Verbrauchsgüter;Privat- & Haushaltswaren;Deutschland;14.05.2024;EUR;82.46;positive;35.81;87.82;0.1318;niedrig;positiv;fairer Preis;positiv;0.1445;STOXX600;13.3;0.1126;0.0661;0.1227;0.6279;1.6793;4;neutral;21514;1317;0.0612;1.19;0.0745;0.6781;0.0938;0.0235
DE000HAG0005;HAG;HENSOLDT;Luftfahrt & Verteidigung;Industrie;Deutschland;14.05.2024;EUR;38.08;neutral;4.93;35.02;0.5607;mittel;positiv;stark unterbewertet;positiv;-0.0824;STOXX600;16.7;0.2154;0.0668;0.091;0.2102;0.2867;3;positiv;1847;54;0.0292;1.47;0.2112;0.4805;0.0899;0.0157
IT0001250932;HER;HERA;Multiversorger;Versorger;Italien;14.05.2024;EUR;3.54;positive;5.63;3.8;0.1898;niedrig;positiv;leicht unterbewertet;positiv;0.0844;STOXX600;11.6;0.0584;0.1284;0.0589;0.2258;0.8013;4;positiv;14897;441;0.0296;1.11;0.2712;0.9784;0.0645;0.0424
FR0000052292;RMS;HERMES INTERNATIONAL;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Frankreich;14.05.2024;EUR;2300;neutral;258.14;2478.51;0.1987;mittel;negativ;leicht überbewertet;negativ;-0.0098;STOXX600;40.2;0.2582;0.2835;0.4349;0.7434;0.075;0;neutral;13427;4310;0.321;4.4;0.0866;0.6567;0.3785;0.0081
SE0015961909;HEXAB;HEXAGON AB;Software;Technologie;Schweden ;14.05.2024;SEK;122.9;neutral;30.15;112.06;0.0161;mittel;negativ;fairer Preis;positiv;-0.0308;STOXX600;19.2;0.141;0.0884;0.2261;0.5931;0.3581;2;neutral;62380;9858;0.158;0.89;0.1767;0.3319;NULL;0.0137
SE0007074281;HPOL;HEXPOL AB;Spezialitäten-Chemie;Chemie;Schweden ;14.05.2024;SEK;130.4;neutral;4.11;137.5;0.0689;mittel;positiv;fairer Preis;positiv;-0.01;STOXX600;13.8;0.1007;0.1731;0.1622;0.6477;0.3624;3;neutral;22046;2524;0.1145;1.08;0.0304;0.9795;NULL;0.0319
FI4000571013;CGCBV;HIAB OYJ;Gewerbefahrzeuge;Industrie;Finnland;14.05.2024;EUR;47.71;eher positive;5.49;50.09;0.5095;niedrig;positiv;leicht überbewertet;positiv;0.2262;STOXX600;12.6;0.0798;0.198;0.1093;0.4004;0.607;3;positiv;4569;347;0.0759;1.6;0.1618;1.0439;0.1011;0.0243
GB00B0LCW083;HIK;HIKMA PHARMACEUTICALS;Pharmaka;Gesundheitswesen;Grossbritannien ;14.05.2024;GBp;2002;positive;5.6;2168.67;0.1191;niedrig;positiv;leicht unterbewertet;positiv;0.0779;STOXX600;10.3;0.0752;0.0887;0.2157;0.4697;0.4359;4;positiv;2313;153;0.0661;1.57;0.2201;0.63;0.1562;0.0291
BMG4593F1389;HSX;HISCOX PLC;Sachversicherungen;Versicherungen;Grossbritannien ;14.05.2024;GBp;1164;positive;5.01;1316.68;0.1044;niedrig;positiv;stark unterbewertet;positiv;-0.0192;STOXX600;7.3;0.0501;0.2216;0.148;0.3677;0.7076;3;positiv;3673;573;0.156;-1.03;0.0744;0.5225;0.1728;0.0278
DE0006070006;HOT;HOCHTIEF;Anlagenbau;Baugewerbe & Werkstoffe;Deutschland;14.05.2024;EUR;103.1;positive;8.43;114.59;0.0279;niedrig;positiv;stark unterbewertet;positiv;0.003;STOXX600;10.1;0.1041;0.4231;0.0264;0.0639;0.1638;4;positiv;27756;523;0.0188;1.11;0.2514;1.4359;0.0303;0.0488
CH0012214059;HOLN;HOLCIM;Baustoffe & Einbauten;Baugewerbe & Werkstoffe;Schweiz ;14.05.2024;CHF;39.83;positive;49.56;42.49;0.1872;niedrig;negativ;stark unterbewertet;positiv;-0.0046;STOXX600;11.3;0.0951;0.1171;0.2015;0.4934;0.7009;2;positiv;27009;3044;0.1127;1.44;0.2237;0.5126;0.1859;0.0392
SE0011090018;HOLMB;HOLMEN AB;Papierprodukte;Rohstoffe;Schweden ;14.05.2024;SEK;447;eher positive;6.48;469.35;0.05;niedrig;positiv;leicht überbewertet;positiv;0.0323;STOXX600;19.6;0.1118;0.0649;0.1858;0.714;1.1732;3;positiv;22795;3697;0.1622;1.63;0.0259;0.2859;0.2218;0.0239
GB0005576813;MFI;HOWDEN JOINERY;Möbel;Privat- & Haushaltswaren;Grossbritannien ;14.05.2024;GBp;913;positive;6.28;1004.93;0.1222;mittel;positiv;fairer Preis;positiv;0.0169;STOXX600;15.6;0.1222;0.2602;0.1489;0.4739;0.2192;4;neutral;2311;255;0.1103;1.92;0.2902;1.1194;0.1713;0.0241
GB0005405286;HSBA;HSBC HOLDINGS;Banken;Geldinstitute;Grossbritannien ;14.05.2024;GBp;706.4;positive;165.18;752.32;0.1116;niedrig;positiv;leicht unterbewertet;positiv;0.0871;STOXX600;6.9;0.0484;0.1373;0.296;0.0552;1.0741;4;positiv;108929;18046;0.1657;1.43;0.0384;0.0457;0.1913;0.0843
FI0009000459;HUH1V;HUHTAMAKI;Container & Verpackungen;Industrie;Finnland;14.05.2024;EUR;37.4;positive;4.23;41.48;0.0182;niedrig;negativ;stark unterbewertet;positiv;0.0158;STOXX600;12.8;0.1083;0.1122;0.0999;0.3941;0.4788;3;positiv;4169;206;0.0494;1.6;0.3008;0.8937;0.1019;0.0302
ES0177542018;IAG;IAG SA;Fluggesellschaften;Reisen & Freizeit;Grossbritannien ;14.05.2024;GBp;184.1;neutral;11.51;192.86;0.1877;mittel;negativ;leicht unterbewertet;positiv;0.0994;STOXX600;4.1;0.0355;0.8144;0.1375;0.0868;0.3721;3;neutral;25616;2309;0.0901;0.63;0.3671;0.7845;0.1602;0.032
ES0144580Y14;IBE;IBERDROLA;Stromversorger;Versorger;Spanien;14.05.2024;EUR;12.2;positive;82.69;12.99;0.0274;niedrig;positiv;stark unterbewertet;positiv;0.0515;STOXX600;13.8;0.0921;0.1114;0.1867;0.2778;0.584;4;positiv;49146;4803;0.0977;0.82;0.2532;0.3167;0.1935;0.0477
GB00B06QFB75;IGG;IG GROUP HLDGS;Spezialfinanz;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;779.5;positive;3.65;830.17;0.0183;niedrig;positiv;leicht unterbewertet;positiv;0.0244;STOXX600;6.5;0.111;0.1812;0.4495;0.6726;0.7355;4;positiv;1043;365;0.35;NULL;0.1038;0.3481;0.4086;0.0614
NL0010801007;IMCD;IMCD GROUP;Spezialitäten-Chemie;Chemie;Holland;14.05.2024;EUR;144.45;neutral;9.09;133.07;-0.0831;mittel;positiv;leicht überbewertet;negativ;-0.1045;STOXX600;19.3;0.1281;0.1695;0.0976;0.4135;0.1923;1;neutral;4443;292;0.0657;1.75;0.28;1.065;0.0915;0.0158
GB00BGLP8L22;IMI;IMI;Industriemaschinen;Industrie;Grossbritannien ;14.05.2024;GBp;1884;positive;6.12;2006.46;0.1188;mittel;positiv;fairer Preis;positiv;0.0349;STOXX600;13.1;0.1024;0.2303;0.1757;0.417;0.235;4;positiv;2196;237;0.1079;1.5;0.2455;0.8889;0.1647;0.0166
GB0004544929;IMB;IMPERIAL BRANDS;Tabak;Privat- & Haushaltswaren;Grossbritannien ;14.05.2024;GBp;1878.5;positive;20.13;2000.6;0.0399;niedrig;negativ;leicht unterbewertet;positiv;0.0628;STOXX600;5.1;0.0788;0.3866;0.19;0.2042;0.4028;3;neutral;18077;2328;0.1288;0.72;0.2764;0.613;0.1633;0.0836
GB00B61TVQ02;INCH;INCHCAPE;Automobilteile & Zubehör;Automobile & Zubehör;Grossbritannien ;14.05.2024;GBp;811;positive;4.06;863.71;0.1335;mittel;positiv;stark unterbewertet;positiv;0.1655;STOXX600;7.8;0.0798;0.1775;0.0562;0.2131;0.516;4;neutral;11447;270;0.0236;1.06;0.1397;1.6034;0.037;0.0444
ES0148396007;ITX;INDITEX;Bekleidung;Einzel- & Grosshandel;Spanien;14.05.2024;EUR;43.48;positive;145.9;48.81;0.1027;niedrig;positiv;leicht unterbewertet;positiv;-0.0187;STOXX600;19.1;0.1411;0.2428;0.1697;0.5673;0.191;3;positiv;32569;4130;0.1268;1.8;0.1309;1.0862;0.212;0.0401
ES0118594417;IDR;INDRA SISTEMAS;Informatik Dienstleister;Technologie;Spanien;14.05.2024;EUR;20;positive;3.78;21.3;0.4286;niedrig;positiv;stark unterbewertet;positiv;0.0527;STOXX600;10;0.1307;0.1841;0.0892;0.2305;0.4581;4;neutral;4343;206;0.0474;1.13;0.1193;0.8958;0.0702;0.0141
SE0001515552;I1M;INDUTRADE;Verbraucherelektronik;Industrie;Schweden ;14.05.2024;SEK;272.6;neutral;9.11;294.05;0.0413;mittel;negativ;leicht überbewertet;negativ;-0.061;STOXX600;25.2;0.186;0.1979;0.1466;0.4628;0.1518;0;positiv;31835;2865;0.09;1.99;0.2585;1.0179;NULL;0.0123
CH1431598916;IFCN;INFICON;Industriemaschinen;Industrie;Schweiz ;14.05.2024;CHF;137;eher positive;3.63;149.32;0.136;niedrig;positiv;leicht überbewertet;positiv;0.0795;STOXX600;27.9;0.1768;0.3319;0.1923;0.6545;0.0971;3;positiv;605;95;0.157;2.19;0;1.3847;0.1819;0.0165
DE0006231004;IFX;INFINEON TECHNOLOGIES;Halbleiter;Technologie;Deutschland;14.05.2024;EUR;37.2;neutral;52.24;34.07;-0.0159;mittel;negativ;stark unterbewertet;positiv;0.1278;STOXX600;14.9;0.1441;0.198;0.2742;0.557;0.3875;3;neutral;16309;3137;0.1923;1.89;0.208;0.5735;0.2999;0.01
GB00BMJ6DW54;INF;INFORMA;Verlagswesen;Medien;Grossbritannien ;14.05.2024;GBp;850;positive;14.43;905.25;0.0881;niedrig;positiv;leicht unterbewertet;positiv;0.0208;STOXX600;13.8;0.1232;0.0621;0.1841;0.5856;0.6315;4;positiv;3190;419;0.1313;0.59;0.1518;0.2768;0.2548;0.0244
IT0005090300;INW;INFRASTRUTTURE WIRELESS;Telekommunikationsausrüstung;Technologie;Italien;14.05.2024;EUR;10.26;eher positive;10.6;11;-0.1039;niedrig;positiv;stark unterbewertet;negativ;0.0002;STOXX600;20.2;0.1658;0.0783;0.5317;0.4638;0.3997;3;neutral;960;339;0.3531;0.39;0.4123;0.1027;0.7341;0.0515
NL0011821202;INGA;ING GROEP;Banken;Geldinstitute;Holland;14.05.2024;EUR;16.42;positive;56.95;17.48;0.2137;niedrig;positiv;leicht unterbewertet;positiv;0.1215;STOXX600;7;0.0607;0.1396;0.4647;0.0535;1.1539;4;positiv;22576;7287;0.3228;0.25;0.1674;0.0231;NULL;0.0621
LU2290522684;INPST;INPOST;Transportwesen;Industrie;Holland;14.05.2024;EUR;15.27;positive;8.22;17.99;0.2201;niedrig;positiv;leicht unterbewertet;positiv;-0.0467;STOXX600;13.2;0.295;0.4785;0.1519;0.1307;0.0476;3;positiv;1947;143;0.0734;0.94;0.5958;0.8545;0.2023;0
GB00BHJYC057;IHG;INTERCONTINENTAL;Hotels;Reisen & Freizeit;Grossbritannien ;14.05.2024;GBp;7854;eher positive;16.17;8678.62;0.1078;niedrig;positiv;fairer Preis;negativ;-0.0261;STOXX600;17.2;0.1584;0.3944;0.2418;-0.4052;-0.131;2;neutral;3720;603;0.1621;0.97;0.6156;0.9853;0.1767;0.0177
GB00BYT1DJ19;ICP;INTERMEDIATE CAPITAL;Spezialfinanz;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;2202;positive;7.87;2408.53;0.3103;niedrig;positiv;stark unterbewertet;positiv;0.0042;STOXX600;12.6;0.1097;0.1389;0.4634;0.2231;0.5822;4;positiv;672;281;0.4182;NULL;0.6772;0.0742;0.4449;0.0413
IT0001078911;IP;INTERPUMP GROUP;Industriemaschinen;Industrie;Italien;14.05.2024;EUR;43.42;neutral;4.95;39.07;-0.0736;mittel;negativ;leicht überbewertet;positiv;0.0028;STOXX600;15.1;0.1049;0.1529;0.1818;0.5529;0.3577;1;positiv;2240;274;0.1223;1.93;0.1552;0.6905;0.1682;0.0078
GB0031638363;ITRK;INTERTEK GROUP;Dienstleister für Unternehmen;Industrie;Grossbritannien ;14.05.2024;GBp;4922;positive;9.94;5537.05;0.1592;niedrig;positiv;fairer Preis;positiv;-0.0079;STOXX600;17.5;0.1255;0.2247;0.156;0.3741;0.1933;4;positiv;3329;297;0.0892;1.09;0.2969;0.9409;0.1523;0.0321
IT0000072618;ISP;INTESA SANPAOLO;Banken;Geldinstitute;Italien;14.05.2024;EUR;3.7;positive;71.42;3.94;0.4008;niedrig;positiv;leicht unterbewertet;positiv;0.093;STOXX600;7;0.0648;0.1343;0.4791;0.0664;1.3234;4;positiv;25168;8592;0.3414;1.97;0.0973;0.0261;NULL;0.0912
GB00B17BBQ50;INVP;INVESTEC;Wertpapierdienstleistungen;Finanzdienstleistungen;Grossbritannien ;14.05.2024;GBp;556;positive;12.73;604.82;0.0455;mittel;negativ;leicht unterbewertet;positiv;0.0795;STOXX600;6.3;0.0679;0.1707;0.2299;0.0782;1.6509;3;positiv;4476;765;0.1709;2.64;0.1185;0.0781;0.184;0.0672
FR0010259150;IPN;IPSEN;Pharmaka;Gesundheitswesen;Frankreich;14.05.2024;EUR;121.4;positive;10.63;129.29;0.1251;mittel;positiv;fairer Preis;positiv;0.0772;STOXX600;10.9;0.091;0.1685;0.2001;0.605;0.429;4;positiv;3128;644;0.2059;1.17;0.054;0.4946;0.2341;0.0099
DK0060542181;ISS;ISS;Dienstleister für Unternehmen;Industrie;Dänemark;14.05.2024;DKK;127.8;neutral;3.36;117.4;-0.0089;hoch;negativ;leicht unterbewertet;positiv;0.0142;STOXX600;7.1;0.1291;0.0282;0.0406;0.2035;0.4139;3;positiv;78681;279;0.0035;0.96;0.2762;1.6184;0.0222;0.0338
IT0005211237;IG;ITALGAS;Gasversorger;Versorger;Italien;14.05.2024;EUR;4.97;positive;4.72;5.38;0.0222;niedrig;negativ;stark unterbewertet;positiv;0.0088;STOXX600;8.6;0.0648;0.1928;0.2753;0.2047;0.5429;2;positiv;2564;440;0.1716;0.72;0.5285;0.2302;0.3752;0.0718
GB0033986497;ITV;ITV PLC.;Medien und Unterhaltung;Medien;Grossbritannien ;14.05.2024;GBp;79.2;eher positive;3.85;83.16;0.2516;mittel;positiv;leicht unterbewertet;positiv;0.0877;STOXX600;7.3;0.0928;0.1176;0.0933;0.4262;0.7014;4;positiv;3624;210;0.0579;1.5;0.204;0.8647;0.0946;0.064
NL0015000LU4;IVG;IVECO GROUP;Gewerbefahrzeuge;Industrie;Italien;14.05.2024;EUR;11.73;neutral;4.24;10.8;0.44;mittel;positiv;leicht unterbewertet;negativ;-0.089;STOXX600;4.1;0.1607;0.0926;0.048;0.128;1.0896;2;positiv;16206;218;0.0135;1.09;0.1174;0.8815;0.0504;0.0286
GB00BM8Q5M07;JD.;JD SPORTS FASHION;Bekleidung;Einzel- & Grosshandel;Grossbritannien ;14.05.2024;GBp;123.15;eher negative;8.01;109.48;-0.2579;hoch;negativ;stark unterbewertet;positiv;0.005;STOXX600;8.7;0.1008;0.0672;0.1027;0.2641;0.253;2;positiv;10125;143;0.0141;1.59;0.2434;1.2617;0.0766;0.0081
NL0014332678;JDEP;JDE PEETS NV;Nahrungsmittel;Nahrungsmittel & Getränke;Holland;14.05.2024;EUR;20.56;positive;11.02;22.68;-0.156;niedrig;positiv;stark unterbewertet;positiv;0.0356;STOXX600;10.8;0.0946;0.0333;0.1018;0.4769;0.932;4;positiv;8191;367;0.0448;0.82;0.2328;0.354;0.1227;0.0341
PTJMT0AE0001;JMT;JERONIMO MARTINS;Nahrungsmittel;Einzel- & Grosshandel;Portugal;14.05.2024;EUR;20;positive;13.5;21.53;-0.1319;niedrig;negativ;stark unterbewertet;positiv;0.0993;STOXX600;13.7;0.107;0.2691;0.0419;0.1968;0.1943;3;positiv;30608;757;0.0247;0.6;0.2191;2.1409;0.0542;0.0342
GB00BZ4BQC70;JMAT;JOHNSON MATTHEY;Spezialitäten-Chemie;Chemie;Grossbritannien ;14.05.2024;GBp;1865;neutral;4.24;1981.77;0.0987;mittel;negativ;stark unterbewertet;positiv;0.017;STOXX600;10.4;0.116;0.1024;0.0368;0.3612;0.6999;3;neutral;14933;260;0.0174;1.51;0.2121;2.1245;0.0299;0.0432
CH0102484968;BAER;JULIUS BAER GRUPPE;Banken;Geldinstitute;Schweiz ;14.05.2024;CHF;54.2;eher positive;11.63;57.3;0.1495;mittel;positiv;leicht unterbewertet;positiv;0.0804;STOXX600;8.2;0.2418;0.0736;0.1117;0.0637;0.6382;4;positiv;5826;454;0.0779;2.05;0.0353;0.0602;0.1199;0.05
NL0012015705;TKWY;JUST EAT TAKEAWAY;Nahrungsmittel;Einzel- & Grosshandel;Holland;14.05.2024;EUR;14.38;eher negative;3.2;11.49;0.0434;hoch;positiv;stark überbewertet;positiv;-0.0651;STOXX600;-40.2;0.0804;-0.3154;-0.0828;0.5453;2.0617;2;positiv;5167;-1846;-0.3573;1.5;0.2076;0.4815;-0.2543;0
DK0010307958;JYSK;JYSKE BANK;Banken;Geldinstitute;Dänemark;14.05.2024;DKK;550;neutral;5.13;592.27;0.1364;niedrig;negativ;stark überbewertet;negativ;-0.0859;STOXX600;7;-0.006;0.1349;0.6258;0.0546;1.3688;0;positiv;29581;5741;0.1941;0.23;0.3921;0.0379;0.2168;0.0412
DE000KSAG888;SDF;K + S;Spezialitäten-Chemie;Chemie;Deutschland;14.05.2024;EUR;14.27;neutral;2.71;13.15;-0.0031;mittel;positiv;stark unterbewertet;positiv;-0.0172;STOXX600;20.3;0.2662;0.0323;0.0671;0.6636;2.5374;3;neutral;3873;210;0.0542;2.14;0.015;0.3952;0.1698;0.007
BE0003565737;KBC;KBC GROUP;Banken;Geldinstitute;Belgien;14.05.2024;EUR;68.92;positive;30.92;75.02;0.1737;niedrig;positiv;stark unterbewertet;positiv;0.0169;STOXX600;7.8;0.0566;0.1517;0.4205;0.0634;0.9176;4;positiv;26568;3338;0.1256;0.22;0.1255;0.0766;0.1402;0.0658
FI0009004824;KEMIRA;KEMIRA;Spezialitäten-Chemie;Chemie;Finnland;14.05.2024;EUR;22.12;positive;3.7;23.56;0.3175;niedrig;positiv;leicht unterbewertet;positiv;0.2315;STOXX600;11.3;0.1;0.1196;0.0994;0.4771;0.6455;4;neutral;3384;199;0.0588;1.34;0.1765;0.9697;NULL;0.0321
FR0000121485;KER;KERING;Bekleidung &  Accessoires;Privat- & Haushaltswaren;Frankreich;14.05.2024;EUR;338.85;eher negative;44.2;304.17;-0.1508;hoch;negativ;stark unterbewertet;negativ;-0.0378;STOXX600;16.3;0.1113;0.1961;0.2373;0.3677;0.311;1;neutral;19566;2983;0.1525;1.38;0.3514;0.473;0.2456;0.0319
IE0004906560;KRZ;KERRY GROUP PLC;Nahrungsmittel;Nahrungsmittel & Getränke;Irland;14.05.2024;EUR;79.45;positive;14.91;89.87;0.01;niedrig;positiv;leicht unterbewertet;negativ;-0.0455;STOXX600;13.8;0.1217;0.1117;0.121;0.5577;0.4716;2;positiv;8020;728;0.0908;1.66;0.208;0.6859;0.1281;0.0166
FI0009000202;KESKOB;KESKO OYJ;Nahrungsmittel;Einzel- & Grosshandel;Finnland;14.05.2024;EUR;16.69;neutral;7.17;18.04;-0.0689;mittel;negativ;stark unterbewertet;negativ;-0.0458;STOXX600;13.1;0.0832;0.1797;0.0587;0.3557;0.5682;1;positiv;11784;496;0.0421;1.02;0.3015;1.5196;0.0876;0.058
PLKGHM000017;KGH;KGHM POLSKA MIEDZ SA;Nichteisen-Metalle;Rohstoffe;Polen;14.05.2024;PLN;154.45;positive;7.7;164.49;0.2588;niedrig;positiv;leicht unterbewertet;positiv;0.0364;STOXX600;9.9;0.466;-0.1295;-0.003;0.5559;1.164;4;positiv;32832;-3698;-0.1126;1.15;0.0927;0.639;-0.0422;0.0073
GB0033195214;KGF;KINGFISHER PLC.;Baumärkte & Baufachhandel;Einzel- & Grosshandel;Grossbritannien ;14.05.2024;GBp;268.5;eher positive;6.2;281.93;0.1036;mittel;positiv;stark unterbewertet;positiv;0.0437;STOXX600;10.4;0.1032;0.0707;0.0679;0.5505;1.2352;4;positiv;13059;471;0.0361;1.3;0.182;1.079;0.0806;0.0462
